"","latitude","longitude","V1","V2","V3","V4","V5","V6","V7","V8"
"535",56.4606,15.8127,0.611325,0.047613,1e-05,0.012085,0.267688,0.021076,1e-05,0.040192
"536",48.8,17.1,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"537",49.33,15.76,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"538",55.8,13.1,0.893054,1e-05,1e-05,1e-05,0.106886,1e-05,1e-05,1e-05
"539",51.15,0.4,0.083062,0.420476,1e-05,1e-05,0.492334,0.004088,1e-05,1e-05
"540",51,7,1e-05,0.599926,1e-05,1e-05,0.384997,1e-05,0.015027,1e-05
"541",55.705,13.196,0.832489,0.070669,1e-05,0.013943,0.082859,1e-05,1e-05,1e-05
"542",55.9473,13.821,0.656672,0.017472,0.019417,1e-05,0.291866,1e-05,1e-05,0.014544
"543",56.1494,15.7884,0.500819,0.177044,1e-05,0.078118,0.223679,1e-05,0.00461,0.01571
"544",43.7703,11.2547,1e-05,0.646391,0.188176,1e-05,0.165383,1e-05,1e-05,1e-05
"545",48.6103,2.3086,0.03993,0.713632,0.007299,0.019855,0.105616,0.018325,0.095333,1e-05
"546",35,-79.18,0.121348,0.238277,0.010164,0.030134,0.06146,0.538598,1e-05,1e-05
"547",56.07,13.74,0.938214,0.010363,1e-05,1e-05,1e-05,0.029963,1e-05,0.021421
"548",57.7,15.8,0.451666,0.029557,1e-05,0.083038,0.411565,1e-05,0.024144,1e-05
"549",56.4,12.9,0.438965,0.299228,1e-05,0.028531,0.233237,1e-05,1e-05,1e-05
"550",56.4,12.9,0.852922,0.060027,1e-05,0.087001,1e-05,1e-05,1e-05,1e-05
"551",56.4,12.9,0.86331,0.055087,1e-05,0.081553,1e-05,1e-05,1e-05,1e-05
"552",41.6833,2.8,0.006591,0.551659,0.077852,1e-05,0.02291,1e-05,0.340959,1e-05
"553",55.76,14.12,0.59366,0.166005,1e-05,1e-05,0.237141,0.003154,1e-05,1e-05
"554",49.4112,16.2815,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"555",49.4112,16.2815,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"556",50,8.5,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"557",46.5,6.08,1e-05,0.848713,1e-05,1e-05,0.14398,0.007257,1e-05,1e-05
"558",56.1,13.74,0.803358,1e-05,1e-05,0.002949,0.156673,0.03698,1e-05,1e-05
"559",56.1,13.74,0.638708,0.196413,1e-05,1e-05,0.051726,0.063716,1e-05,0.049408
"560",47.5,11.5,1e-05,0.129898,0.07063,1e-05,0.799423,1e-05,1e-05,1e-05
"561",50.5,7.5,0.139261,0.534351,1e-05,1e-05,0.320356,0.005992,1e-05,1e-05
"562",56.0328,14.775,0.6253,0.002532,1e-05,0.000389,0.36129,0.01046,1e-05,1e-05
"563",55.71,13.2,0.245154,0.088801,1e-05,0.072776,0.579974,0.013264,1e-05,1e-05
"564",55.71,13.2,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"565",44,12.37,1e-05,0.749518,0.107379,1e-05,0.14305,1.2e-05,1e-05,1e-05
"566",47.5,1.5,0.170008,0.257489,1e-05,0.012357,0.511032,0.046341,1e-05,0.002754
"567",60.25,18.37,0.146728,0.083405,1e-05,0.591669,0.123764,0.054403,1e-05,1e-05
"568",58,56.3167,1e-05,1e-05,1e-05,1e-05,0.347754,1e-05,1e-05,0.652186
"569",41.5,2.25,1e-05,0.56367,0.08476,1e-05,1e-05,1e-05,0.351521,1e-05
"570",49,16,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"571",50.5,8.5,0.067968,0.267068,1e-05,1e-05,0.664915,1e-05,1e-05,1e-05
"572",55.6942,13.4504,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"573",62.69,18,0.00583,1e-05,1e-05,0.966414,0.008307,0.019409,1e-05,1e-05
"574",58.9,11.2,1e-05,1e-05,1e-05,1e-05,0.993476,0.006464,1e-05,1e-05
"575",59,18,0.034733,0.650144,1e-05,0.028951,0.270297,0.015845,1e-05,1e-05
"576",54.6833,25.3167,0.09352,1e-05,1e-05,1e-05,0.640686,0.002601,1e-05,0.263153
"577",50.0667,8.5333,0.047762,0.434482,1e-05,0.011127,0.506588,1e-05,1e-05,1e-05
"578",56.06,14.29,0.986222,1e-05,1e-05,0.013718,1e-05,1e-05,1e-05,1e-05
"579",35,77,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"580",56.06,13.97,0.595891,0.144815,1e-05,1e-05,0.223502,0.035753,1e-05,1e-05
"581",56.0648,13.9707,0.717908,0.074596,1e-05,1e-05,0.134001,0.073454,1e-05,1e-05
"582",41.6862,-86.8513,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05
"583",41.6862,-86.8513,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05
"584",42.0945,-86.3253,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05
"585",42.0945,-86.3253,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05
"586",42.036,-86.511,1.5e-05,0.349355,1e-05,1e-05,1e-05,0.65058,1e-05,1e-05
"587",56.1,13.9167,0.706278,0.054988,1e-05,1e-05,0.200643,0.03805,1e-05,1e-05
"588",57.75,16.6333,0.467382,0.11399,1e-05,0.271251,0.12291,0.023459,1e-05,0.000989
"589",38.6536,48.7992,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"590",38.6536,48.7992,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"591",38.6536,48.7992,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"592",38.7406,48.6131,1e-05,1e-05,0.999926,1e-05,1.4e-05,1e-05,1e-05,1e-05
"593",38.7406,48.6131,1e-05,1e-05,0.999913,1.7e-05,2e-05,1e-05,1e-05,1e-05
"594",38.7833,48.5517,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"595",38.7833,48.5517,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"596",38.7833,48.5517,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"597",38.7833,48.5517,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"598",38.9522,48.925,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"599",38.9522,48.925,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"600",38.9786,48.5594,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"601",38.9786,48.5594,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"602",41.8296,46.2831,1e-05,1e-05,0.998221,1e-05,1e-05,1e-05,0.001719,1e-05
"603",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"604",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"605",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"606",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"607",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"608",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"609",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"610",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"611",41.8296,46.2831,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"612",41.7942,43.4767,0.014929,1e-05,0.771959,0.014068,0.083765,0.000261,0.075933,0.039074
"613",40.1408,44.8203,0.051973,1e-05,0.051971,0.004074,1e-05,1e-05,1e-05,0.891942
"614",39.8692,45.3622,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"615",39.8692,45.3622,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"616",39.8692,45.3622,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"617",39.8692,45.3622,1e-05,1e-05,0.023799,1e-05,1e-05,1e-05,1e-05,0.976141
"618",39.8692,45.3622,1e-05,1e-05,0.016869,1e-05,1e-05,1e-05,1e-05,0.983071
"619",55.9681,-3.21833,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"620",57.9,-5.1525,1e-05,0.874509,1e-05,1e-05,0.125427,1.3e-05,1e-05,1e-05
"621",57.9672,-3.96722,1e-05,0.992096,1e-05,1e-05,1e-05,0.007844,1e-05,1e-05
"622",62.8622,18.336,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05
"623",62.8622,18.336,1.3e-05,1e-05,1e-05,0.999925,1e-05,1.2e-05,1e-05,1e-05
"624",62.8698,18.381,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05
"625",62.8794,18.4473,0.32207,0.037403,1e-05,0.496691,0.09648,0.04338,1e-05,0.003956
"626",57.7133,15.0689,0.75807,1e-05,1e-05,0.027939,0.21394,1e-05,1e-05,1e-05
"627",57.3089,18.1512,0.49863,0.099772,0.010129,0.275983,0.094321,0.01417,1e-05,0.006985
"628",57.2608,16.3675,0.629187,1e-05,1e-05,0.085413,0.212622,0.020183,1e-05,0.052566
"629",57.2608,16.3675,0.603419,1e-05,1e-05,0.035229,0.25579,1e-05,1e-05,0.105522
"630",62.9147,18.4045,1e-05,1e-05,1.6e-05,0.999924,1e-05,1e-05,1e-05,1e-05
"631",57.6781,14.9986,0.560818,0.088295,1e-05,0.069279,0.253999,0.003967,1e-05,0.023622
"632",57.6781,14.9986,0.513548,1e-05,1e-05,0.094233,0.248207,1e-05,0.024094,0.119888
"633",63.016,18.3175,1e-05,1e-05,1e-05,0.998429,1e-05,1e-05,1e-05,0.001511
"634",55.7488,13.3742,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"635",55.8106,14.2091,0.645433,0.038458,1e-05,0.244094,0.009625,0.030429,0.031941,1e-05
"636",55.8106,14.2091,0.70815,0.004344,1e-05,0.270224,1e-05,1e-05,0.017241,1e-05
"637",55.8106,14.2091,0.584586,0.057723,1e-05,0.293895,0.024048,0.027969,0.011759,1e-05
"638",62.806,18.1896,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05
"639",62.806,18.1896,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05
"640",57.3263,15.8979,0.371208,1e-05,1e-05,1e-05,0.44697,1e-05,1e-05,0.181772
"641",57.3263,15.8979,0.428089,1e-05,1e-05,0.084111,0.342615,1e-05,1e-05,0.145146
"642",57.3263,15.8979,0.338244,1e-05,1e-05,0.007102,0.436811,1e-05,1e-05,0.217803
"643",56.5804,16.4063,0.592267,0.099596,1e-05,0.238116,0.043323,0.014498,0.01218,1e-05
"644",57.5089,15.0105,0.606414,0.288403,1e-05,0.087034,1e-05,1e-05,0.01811,1e-05
"645",55.4234,13.9905,0.783044,0.114287,1e-05,1e-05,0.089367,0.010484,1e-05,0.002789
"646",57.8765,14.8549,0.52191,1e-05,0.02027,0.174668,0.265281,0.01784,1e-05,1e-05
"647",55.7491,13.399,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"648",55.7491,13.399,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"649",55.7491,13.399,0.999927,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05
"650",56.047,13.9519,0.899408,1e-05,1e-05,1e-05,0.098772,0.00177,1e-05,1e-05
"651",56.0573,14.302,0.660269,1e-05,1e-05,1e-05,0.339671,1e-05,1e-05,1e-05
"652",57.2746,16.1494,0.44233,1e-05,1e-05,0.13505,0.301568,1e-05,1e-05,0.121013
"653",57.2746,16.1494,0.390913,1e-05,1e-05,0.164905,0.295256,1e-05,1e-05,0.148886
"654",57.7215,18.3837,0.61307,0.072323,1e-05,0.214471,0.065157,0.001342,0.033617,1e-05
"655",55.9745,14.3997,0.759193,1e-05,1e-05,0.042305,0.198452,1e-05,1e-05,1e-05
"656",62.8815,18.4055,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05
"657",62.9513,18.2763,1.6e-05,1e-05,1e-05,0.999924,1e-05,1e-05,1e-05,1e-05
"658",56.1633,14.6806,0.599797,0.049405,1e-05,0.010995,0.339763,1e-05,1e-05,1e-05
"659",56.1633,14.6806,0.707423,0.028049,1e-05,0.145788,0.108582,1e-05,1e-05,0.010128
"660",55.5678,14.3398,0.845235,1e-05,1e-05,0.154705,1e-05,1e-05,1e-05,1e-05
"661",57.2545,18.2109,0.46184,0.094635,1e-05,0.040362,0.351218,0.009441,1e-05,0.042484
"662",57.2545,18.2109,0.663498,0.150475,1e-05,0.091758,0.094229,1e-05,1e-05,1e-05
"663",57.2545,18.2109,0.593542,0.1885,1e-05,0.077367,0.14055,1e-05,1e-05,1e-05
"664",57.8009,18.5162,0.705719,0.072197,1e-05,0.090082,1e-05,0.011009,0.028679,0.092294
"665",57.8009,18.5162,0.706793,0.096538,1e-05,0.055201,0.076752,0.021209,1e-05,0.043487
"666",57.8009,18.5162,0.688918,0.100006,1e-05,0.091913,0.024904,0.071065,0.005019,0.018164
"667",57.6511,14.8043,0.621426,0.058111,0.042413,0.07706,0.164667,0.036303,1e-05,1e-05
"668",56.0648,13.9707,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"669",55.5796,14.3336,0.850539,0.00029,1e-05,0.138532,1e-05,0.0106,1e-05,1e-05
"670",55.4242,13.8484,0.698018,0.030778,1e-05,0.040236,0.211791,0.019146,1e-05,1e-05
"671",55.8877,-3.21072,0.025241,0.942706,1e-05,0.017216,1e-05,0.014797,1e-05,1e-05
"672",40.11,-7.47,1e-05,0.43582,0.042564,1.3e-05,0.028866,0.020083,0.472635,1e-05
"673",38.45,-7.5,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"674",40.04,-7.11,1e-05,0.25201,0.011066,1e-05,1e-05,1e-05,0.736873,1e-05
"675",39.29,-7.4,1e-05,0.140514,0.450522,1e-05,1e-05,0.013091,0.395833,1e-05
"676",38.75,-7.59,1e-05,0.075208,0.565077,1e-05,1e-05,0.011197,0.348477,1e-05
"677",38.53,-8.02,1e-05,0.158566,0.566595,1e-05,1e-05,0.013559,0.26124,1e-05
"678",38.22,-7.84,0.000941,0.09265,0.538295,1e-05,1e-05,0.002377,0.365707,1e-05
"679",38.77,-4.07,1e-05,0.27012,0.096299,1e-05,1e-05,1e-05,0.633531,1e-05
"680",39.15,-4.54,1e-05,0.041508,0.763436,1e-05,1e-05,0.00634,0.188677,1e-05
"681",39.72,-6.89,1e-05,0.161063,0.58552,1e-05,1e-05,1e-05,0.253367,1e-05
"682",42.19,-7.8,1e-05,0.687492,0.06719,1e-05,1e-05,1e-05,0.238815,0.006463
"683",39.88,-0.36,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"684",41.94,2.64,1e-05,0.588614,0.097318,1e-05,1e-05,1e-05,0.314018,1e-05
"685",41.7,-3.68,0.014852,0.502854,0.061917,1e-05,1e-05,0.006492,0.413854,1e-05
"686",41.43,2.13,0.019244,0.440003,0.057297,0.002589,1e-05,1e-05,0.480837,1e-05
"687",36.52,-5.27,1e-05,1e-05,0.912053,1e-05,1e-05,1e-05,0.087887,1e-05
"688",38.37,-2.66,0.014535,0.393209,0.321368,1e-05,1e-05,0.005964,0.264894,1e-05
"689",42.52,-0.56,1e-05,0.395549,1e-05,0.045441,0.011023,1e-05,0.547947,1e-05
"690",42.49,0.54,0.027752,0.025129,1e-05,0.056627,1e-05,1e-05,0.890452,1e-05
"691",41.54,2.39,1e-05,0.572769,0.00614,0.012919,1e-05,1e-05,0.408131,1e-05
"692",40.37,-5.74,1.6e-05,0.52397,1e-05,1e-05,0.035465,0.009139,0.43138,1e-05
"693",40.94,-1.37,1e-05,0.165499,1e-05,0.008114,1e-05,1e-05,0.826336,1e-05
"694",36.97,-3.36,0.047438,0.468935,1e-05,1e-05,0.122732,0.0071,0.353765,1e-05
"695",38.25,-4.32,1e-05,1e-05,0.319848,1e-05,1e-05,1e-05,0.680092,1e-05
"696",41.21,-4.54,1e-05,0.386526,1e-05,1e-05,1e-05,0.017465,0.595959,1e-05
"697",42.23,-4.64,0.027782,0.515172,0.103494,1e-05,1e-05,1e-05,0.353513,1e-05
"698",41.15,-4.32,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"699",40.05,-4.65,1e-05,0.36553,1e-05,1e-05,1e-05,1e-05,0.63441,1e-05
"700",42.31,3.19,0.050043,0.269735,0.066463,0.012712,0.001325,1e-05,0.599702,1e-05
"701",40.83,-2,0.008516,0.131722,1e-05,0.012525,1e-05,1e-05,0.847197,1e-05
"702",38.07,-6.66,1e-05,1e-05,0.807921,1e-05,1e-05,0.009423,0.182606,1e-05
"703",40.29,-6.67,1e-05,0.469342,0.026844,1e-05,1e-05,1e-05,0.503764,1e-05
"704",41.81,2.34,1e-05,0.409734,0.137073,1e-05,1e-05,1e-05,0.453144,1e-05
"705",38.26,-5.42,1e-05,0.140272,0.647352,1e-05,1e-05,0.01513,0.197207,1e-05
"706",40.79,-4.05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"707",36.77,-5.39,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"708",39.4,-5.33,1e-05,0.081767,0.716837,1e-05,1e-05,1e-05,0.201346,1e-05
"709",39.4,-5.78,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"710",40.82,-1.68,1e-05,0.473769,1e-05,1e-05,1e-05,1e-05,0.526171,1e-05
"711",41.67,2.62,1e-05,0.467627,0.039001,1e-05,0.001491,1e-05,0.491841,1e-05
"712",40.4,-5,1e-05,0.387816,0.064236,1e-05,1e-05,1e-05,0.547898,1e-05
"713",42.23,-3.69,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"714",43.05,-5.37,0.096112,0.022747,1e-05,0.093211,1e-05,1e-05,0.769536,0.018364
"715",42.28,-5.92,0.040797,0.472684,0.03507,1e-05,1e-05,1e-05,0.43999,0.011429
"716",40.87,-4.5,1e-05,0.359701,0.034298,1e-05,1e-05,1e-05,0.60595,1e-05
"717",41.58,-4.71,1e-05,0.409993,1e-05,1e-05,1e-05,1e-05,0.589947,1e-05
"718",38.86,-3.16,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"719",39.58,-3.93,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"720",39.66,-4.34,1e-05,0.276386,1e-05,1e-05,1e-05,1e-05,0.723554,1e-05
"721",42.46,0.7,1e-05,0.026494,1e-05,0.072526,1e-05,1e-05,0.90093,1e-05
"722",41.57,-5.64,0.023714,0.476184,1e-05,1e-05,1.3e-05,1e-05,0.500048,1e-05
"723",38.06,-4.38,0.018018,0.310995,0.19768,1e-05,1e-05,1e-05,0.473266,1e-05
"724",38.19,-6.24,1e-05,0.036468,0.763474,1e-05,1e-05,1e-05,0.200007,1e-05
"725",40.71,-5.04,1e-05,0.508463,1e-05,1e-05,0.001142,0.011779,0.478577,1e-05
"726",41.67,2,1e-05,0.17601,1e-05,1e-05,1e-05,1e-05,0.82393,1e-05
"727",40.45,-1.6,1e-05,0.118388,1e-05,1e-05,1e-05,0.011493,0.870069,1e-05
"728",42.97,-1.23,0.123193,0.628169,0.005838,0.032337,1e-05,0.015894,0.194549,1e-05
"729",42.34,1.3,1e-05,0.157953,1e-05,1e-05,1e-05,0.00104,0.840957,1e-05
"730",42.76,-0.23,1e-05,0.221436,1e-05,0.01773,1e-05,1e-05,0.760784,1e-05
"731",42.87,-6.45,1e-05,0.741006,0.053594,1e-05,1e-05,1e-05,0.179821,0.025539
"732",43.28,-6.01,0.036783,0.72767,0.027271,0.022345,1e-05,1e-05,0.185901,1e-05
"733",41.86,2.99,1e-05,0.452633,0.126562,1e-05,1e-05,1e-05,0.420755,1e-05
"734",38.6,-2.7,1e-05,0.096985,0.119397,1e-05,1e-05,1e-05,0.783568,1e-05
"735",40.86,-4.11,1e-05,0.613784,1e-05,1e-05,1e-05,0.001384,0.384782,1e-05
"736",42.34,2.17,1e-05,0.071118,1e-05,0.055371,1e-05,0.021928,0.851542,1e-05
"737",42.13,-6.7,1e-05,0.560869,1e-05,1e-05,0.090118,1e-05,0.348963,1e-05
"738",38.33,-3.51,1e-05,0.497746,0.123583,1e-05,1e-05,1e-05,0.378621,1e-05
"739",42.84,-5.12,0.038993,0.567669,1e-05,0.021,1e-05,1e-05,0.372298,1e-05
"740",41.48,-1.63,1e-05,0.275176,1e-05,1e-05,1e-05,1e-05,0.724764,1e-05
"741",37.09,-3.38,1e-05,1e-05,1e-05,0.014722,1e-05,1e-05,0.985218,1e-05
"742",41.19,-3.58,0.03324,0.696945,1e-05,1e-05,0.01766,0.010717,0.241408,1e-05
"743",43.4,-7.39,1e-05,0.619948,0.048681,0.091744,1e-05,0.004813,0.218733,0.016061
"744",41.03,-3.27,1e-05,0.495702,1e-05,1e-05,1e-05,1e-05,0.504238,1e-05
"745",41.5,-1.88,1e-05,0.606415,1e-05,1e-05,0.010703,0.018492,0.364349,1e-05
"746",42.11,0.6,1e-05,1e-05,1e-05,0.023146,1e-05,0.006456,0.970348,1e-05
"747",41.6,-2.83,0.056968,0.667094,1e-05,1e-05,1e-05,0.003987,0.271911,1e-05
"748",43.37,-5.49,0.029317,0.73876,1e-05,0.065825,1e-05,0.020236,0.145833,1e-05
"749",42.86,-3.59,0.003877,0.532704,0.054405,0.012251,0.040511,1e-05,0.356232,1e-05
"750",42.1,-5.44,1e-05,0.739161,0.006942,1e-05,0.049813,0.000301,0.203753,1e-05
"751",42.26,-2.99,0.110803,0.074221,1e-05,0.119392,1e-05,1.1e-05,0.695543,1e-05
"752",42.04,1.01,1e-05,0.03063,1e-05,0.028501,1e-05,1e-05,0.940818,1e-05
"753",40.89,-5.5,1e-05,0.467056,1e-05,1e-05,0.01666,0.009986,0.506257,1e-05
"754",41.95,-7.45,1e-05,0.523029,1e-05,1e-05,0.043729,1e-05,0.411077,0.022124
"755",42.31,-2.53,0.019757,0.57241,1e-05,1e-05,0.015356,0.000149,0.392299,1e-05
"756",41.88,-6.51,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"757",42.8,-5.77,1e-05,0.658867,0.1011,1e-05,0.009722,1e-05,0.23027,1e-05
"758",39.85,-6.04,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"759",41.85,-1.88,0.021406,0.495206,0.018043,1e-05,0.042524,0.018369,0.404432,1e-05
"760",40.5,-3.96,1e-05,0.40972,1e-05,1e-05,1e-05,1e-05,0.59022,1e-05
"761",31.48,-7.45,0.020546,0.067189,1e-05,0.032984,0.187199,1e-05,0.611391,0.08067
"762",53.05,52.15,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"763",51.37,59.44,1e-05,1e-05,1e-05,1e-05,0.027901,1e-05,1e-05,0.972039
"764",51.41,59.98,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"765",53.04,51.96,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"766",53.04,51.9,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"767",53.04,51.94,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"768",55.36,61.41,1e-05,0.109033,0.578549,1e-05,0.109207,1e-05,1e-05,0.203171
"769",52.99,52.16,1e-05,1e-05,1e-05,1e-05,0.043708,1e-05,1e-05,0.956232
"770",53.06,51.96,1e-05,1e-05,1e-05,0.023016,0.006401,1e-05,1e-05,0.970533
"771",51.37,59.44,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"772",51.84,79.48,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,0.999929
"773",51.82,79.48,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"774",51.84,79.46,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"775",52.52,85.27,0.045235,1e-05,0.158498,1e-05,0.381767,1e-05,1e-05,0.41446
"776",53.6,79.37,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"777",51.31,82.59,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"778",51.36,82.59,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"779",51.32,82.55,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"780",51.33,82.54,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"781",51.35,82.18,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"782",51.34,82.16,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"783",51.65,80.79,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"784",51.67,80.82,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"785",51.63,80.83,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"786",54.13,81.31,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"787",51.87,80.6,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.99992
"788",51.75,80.82,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"789",51.77,80.85,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"790",51.73,80.86,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"791",53.82,80.31,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"792",51.87,80.06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"793",51.9,80.06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"794",51.84,80.06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"795",52.1,79.31,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"796",45.07,18.72,0.010354,0.05706,0.308849,1e-05,0.615907,1e-05,1e-05,0.0078
"797",45.17,18.7,1e-05,0.178472,1e-05,1e-05,0.771473,1e-05,1e-05,0.050005
"798",39.126899,16.170188,1e-05,0.205566,0.787525,1e-05,0.006859,1e-05,1e-05,1e-05
"799",40.37,16.77,1e-05,0.148517,0.851423,1e-05,1e-05,1e-05,1e-05,1e-05
"800",39.48,16.28,1e-05,0.121298,0.878642,1e-05,1e-05,1e-05,1e-05,1e-05
"801",39.13,16.17,1e-05,0.147968,0.816519,1e-05,0.035463,1e-05,1e-05,1e-05
"802",40.68,14.87,0.037699,0.217695,0.74235,1e-05,0.002216,1e-05,1e-05,1e-05
